dataid,prediction
30367,2004.88338912
30368,2001.84270758
30369,2004.11417474
30370,2003.82091377
30371,2003.71423478
30372,2006.84789798
30373,2005.35736573
30374,2003.54676477
30375,2006.10325341
30376,2005.76995727
30377,2004.09343058
30378,2000.38502727
30379,2004.82444983
30380,2005.22069572
30381,2004.50512403
30382,2000.46585358
30383,2002.72886141
30384,2000.84466392
30385,1999.6972464
30386,2000.0664714
30387,2002.36360225
30388,2000.49104784
30389,2001.22562341
30390,2002.09721219
30391,1999.47441486
30392,2002.5179147
30393,2004.16085363
30394,2001.23623793
30395,1998.81767141
30396,2000.51191339
30397,1998.2970841
30398,2000.4114391
30399,1999.62574005
30400,2002.36889568
30401,1999.23607553
30402,2006.66667362
30403,1996.54909391
30404,1991.34849823
30405,1991.03762214
30406,1991.81404783
30407,1997.14016653
30408,1997.75920999
30409,1998.7389139
30410,1997.72783419
30411,1997.11468632
30412,1995.66972225
30413,1995.26689414
30414,1994.47991588
30415,1999.51604386
30416,1990.91230675
30417,2000.66846464
30418,1999.25914604
30419,2001.64620256
30420,1997.65723653
30421,1994.48709672
30422,2002.0121118
30423,1997.47873557
30424,2005.5295694
30425,2004.89105615
30426,2005.44096841
30427,2004.09177749
30428,2005.04688714
30429,2005.43644222
30430,2005.95292983
30431,2005.27036488
30432,2005.1159607
30433,2005.34063039
30434,2002.78886954
30435,2004.5811808
30436,2003.3847023
30437,2000.58587164
30438,2005.3244955
30439,2004.01894319
30440,2003.29683662
30441,2003.64381043
30442,2003.67448524
30443,2003.09668729
30444,2003.62335074
30445,2008.36748394
30446,2002.91167447
30447,2004.65168458
30448,2004.37007275
30449,2003.75111914
30450,2006.14861842
30451,2004.79382562
30452,2003.89057633
30453,2004.36529998
30454,2006.24812555
30455,2004.14843255
30456,2005.6885541
30457,2007.86183404
30458,2004.70373217
30459,2004.64039203
30460,2005.34237983
30461,2004.70821951
30462,2005.65325989
30463,2005.23910554
30464,2006.6945194
30465,2005.32331398
30466,2003.63276829
30467,2004.67666949
30468,2003.47913083
30469,2004.62905905
30470,2005.11691153
30471,2003.55608909
30472,2003.15485031
30473,2004.74940216
30474,2004.82731492
30475,2009.51757686
30476,2008.65069171
30477,2002.26391088
30478,2003.3615318
30479,2007.34365162
30480,2011.25658975
30481,2010.98381185
30482,2003.54613625
30483,2009.88251812
30484,2006.52611232
30485,2011.82762396
30486,2005.79517365
30487,2004.08210104
30488,2005.85659424
30489,2005.671057
30490,2004.7196571
30491,2006.51593747
30492,2006.94900183
30493,2005.70160088
30494,2006.5678021
30495,1997.54876491
30496,1996.36220778
30497,1999.01525342
30498,1998.32789748
30499,2001.69325694
30500,1996.3731672
30501,1998.34558868
30502,1999.81778555
30503,2000.52049281
30504,2001.930937
30505,1999.50170788
30506,1997.5243664
30507,2003.11365487
30508,2003.34625402
30509,2000.75037366
30510,1995.29550473
30511,2004.86934172
30512,1996.6151729
30513,2000.21088467
30514,2003.12184991
30515,1995.36388605
30516,2003.3372881
30517,2002.59769217
30518,2002.31290002
30519,2003.39142851
30520,1999.20773139
30521,2002.82133798
30522,1994.06996505
30523,1992.38644309
30524,1999.71591352
30525,1995.37042605
30526,1995.8765427
30527,2000.37338462
30528,1995.31190745
30529,1996.45957706
30530,1998.11682294
30531,2003.22685204
30532,2000.64020954
30533,2003.05320401
30534,2004.88444796
30535,2008.29919808
30536,2002.72054967
30537,2005.86226567
30538,1997.7315928
30539,2005.53711832
30540,2005.93047146
30541,2001.84575364
30542,2003.23014366
30543,2002.49523468
30544,2002.15119805
30545,2003.51031861
30546,2006.00543401
30547,1994.49212511
30548,1998.35441287
30549,1997.9881035
30550,2002.56638059
30551,1994.92183898
30552,1995.08911002
30553,1996.93943001
30554,1997.86975312
30555,1998.34084523
30556,1995.27048044
30557,1999.6323322
30558,1997.11184629
30559,2001.2995441
30560,2000.6156624
30561,1998.12156258
30562,1998.34352113
30563,1997.85024439
30564,2002.00657378
30565,2000.23957826
30566,1998.19758737
30567,1997.95878166
30568,1997.72875421
30569,1996.16611887
30570,1996.47964279
30571,1999.71932508
30572,1998.5482273
30573,1998.61160698
30574,1999.43237756
30575,2000.92256109
30576,1998.41109397
30577,2003.59286199
30578,2001.09936597
30579,2006.39716071
30580,2004.82109979
30581,2001.69989616
30582,2009.3202187
30583,2006.78141382
30584,2002.40763064
30585,2004.31659423
30586,2008.7184978
30587,2001.87520619
30588,2007.71968722
30589,1994.74584447
30590,2009.5803795
30591,1994.58810647
30592,2003.47116485
30593,1994.08465654
30594,2007.58860252
30595,2002.31668076
30596,2003.07565503
30597,2005.47053074
30598,2002.43660049
30599,1999.26488625
30600,2001.84133213
30601,2003.01533921
30602,2002.25774379
30603,2001.51293947
30604,2005.96263529
30605,2000.8032038
30606,2001.10362731
30607,2004.30641968
30608,2005.7059399
30609,2002.18284188
30610,2006.29565103
30611,2005.28287108
30612,2008.5324042
30613,2004.11032138
30614,2004.84579333
30615,2002.77296597
30616,2006.73699728
30617,2002.93808178
30618,2006.96399167
30619,2005.38789834
30620,2004.48047997
30621,2005.89985097
30622,2000.73836054
30623,2005.88388748
30624,2006.14604005
30625,2005.30689133
30626,2006.73978084
30627,2009.46994425
30628,2008.66129048
30629,2006.54075789
30630,2013.05235322
30631,2004.08254638
30632,2004.8441244
30633,1998.66939055
30634,2005.59639899
30635,2000.50615171
30636,2004.43517992
30637,2005.83041535
30638,2006.27593135
30639,2004.1972457
30640,2008.21879689
30641,1997.05149735
30642,2008.55366605
30643,1998.02132155
30644,2007.58605583
30645,2009.19942724
30646,2005.35323055
30647,2006.86663591
30648,2007.76493738
30649,2010.571482
30650,2008.139233
30651,2006.16581604
30652,2007.20449862
30653,2008.66080391
30654,2007.9128205
30655,2005.08504505
30656,2009.90533471
30657,2006.85219041
30658,2002.24814562
30659,2003.24441081
30660,2001.9035016
30661,2005.81670899
30662,2005.11847588
30663,2006.30719263
30664,2007.882872
30665,1992.67440298
30666,1999.44500252
30667,1998.70656566
30668,1998.16977582
30669,1995.10669812
30670,1993.21396397
30671,1994.9084907
30672,1997.85132119
30673,1994.9507423
30674,1989.98416446
30675,2005.86908442
30676,2013.85856443
30677,2005.12669466
30678,2000.30909412
30679,2009.16995932
30680,1998.41607619
30681,2005.12692242
30682,2008.46494156
30683,2006.36819096
30684,2011.69020784
30685,2003.86751732
30686,1995.96830268
30687,1991.93841948
30688,1990.75934462
30689,1986.62062073
30690,1993.99616314
30691,1991.60973578
30692,1993.0874832
30693,2002.2472939
30694,2000.62164902
30695,2005.02076334
30696,1999.7938453
30697,1995.65167307
30698,1990.09648965
30699,1990.98522003
30700,1992.10019484
30701,1989.32859215
30702,1991.26288673
30703,1993.68333765
30704,1987.92516883
30705,1986.58317512
30706,1986.42804709
30707,1991.47282373
30708,1989.72325861
30709,1983.76015726
30710,1995.40906832
30711,1992.06775695
30712,1991.99473687
30713,1992.63890956
30714,1998.00088971
30715,1995.88584944
30716,1996.0620915
30717,1998.6550531
30718,1993.12444544
30719,2006.36442837
30720,1989.24329152
30721,1987.58507805
30722,1995.32403541
30723,1994.51836092
30724,1995.06450868
30725,1998.291559
30726,2009.60477941
30727,2005.41015921
30728,2005.34638208
30729,2003.036569
30730,2005.18385298
30731,2001.77925769
30732,2005.93154696
30733,2006.7889752
30734,2004.83911516
30735,1998.31937691
30736,2002.96648395
30737,2004.05524696
30738,2007.9269369
30739,2000.81673106
30740,2009.34138742
30741,2003.85809566
30742,2005.79858765
30743,2000.45652968
30744,2000.57766553
30745,2006.17537
30746,2005.40902526
30747,2004.96036763
30748,2006.35591534
30749,2001.13148628
30750,2004.3483506
30751,2005.52921756
30752,1998.32364175
30753,1999.26521662
30754,1996.80527086
30755,2001.17651369
30756,1999.03858617
30757,1996.65059564
30758,2000.72821247
30759,1997.85943508
30760,1999.37281107
30761,1995.48028471
30762,1999.4241071
30763,1999.80034755
30764,1995.49630557
30765,1990.45865036
30766,1998.24774458
30767,1997.98969708
30768,1995.08532828
30769,1998.74313779
30770,1996.95613926
30771,1996.76707905
30772,1996.82109909
30773,1997.10348173
30774,1997.55594846
30775,2001.27377241
30776,1998.15254641
30777,1997.41271227
30778,1997.62478354
30779,1999.4492519
30780,1998.39017079
30781,1994.20943821
30782,1999.62054922
30783,2003.44385709
30784,2003.26802193
30785,2003.68594366
30786,1998.50625864
30787,1996.40657851
30788,2001.05566512
30789,1999.05817103
30790,1998.36847046
30791,2000.66645314
30792,2001.77175835
30793,2000.0419365
30794,2004.60641298
30795,2006.06328887
30796,2003.68463511
30797,2008.11162402
30798,2006.90659067
30799,2008.02194688
30800,2002.9896546
30801,2009.03340901
30802,2006.85036709
30803,2003.61987098
30804,2008.58777978
30805,2005.21028429
30806,2003.39545929
30807,2003.92764583
30808,2008.5307775
30809,2004.03229403
30810,2005.78531927
30811,2005.35022727
30812,2008.10637092
30813,1999.17642951
30814,2004.73113347
30815,2005.5787645
30816,2003.70363057
30817,2000.1381228
30818,2003.94478367
30819,2002.21197529
30820,2004.51342703
30821,2007.41231536
30822,2003.59568522
30823,2004.82228182
30824,2001.90402849
30825,2000.216298
30826,2000.57894758
30827,2000.16873348
30828,2005.75148549
30829,2003.18641603
30830,1999.32631087
30831,1999.60090823
30832,2010.68864754
30833,2010.32175406
30834,2002.82133843
30835,2006.8885539
30836,2003.61067572
30837,2003.62362981
30838,2000.84735486
30839,2003.71905333
30840,2008.25721345
30841,1999.27592296
30842,1999.56440846
30843,2008.3338965
30844,1999.16360291
30845,2005.17290467
30846,2005.78052898
30847,2004.88639693
30848,2010.21594722
30849,1999.79063498
30850,1998.3377871
30851,2001.48838373
30852,1997.5689802
30853,1999.27789211
30854,2000.98595353
30855,2010.17993869
30856,2002.81181558
30857,2001.63810057
30858,2003.38997627
30859,1998.65863932
30860,2003.61292006
30861,2008.98394819
30862,2003.89101016
30863,2001.16792296
30864,2006.30921587
30865,1998.93193655
30866,1997.98635884
30867,2001.68836662
30868,1995.17459479
30869,2003.89101016
30870,2002.12755983
30871,1999.61902002
30872,1998.33356743
30873,1999.6392458
30874,1999.39159308
30875,1999.64531169
30876,1992.33026161
30877,1995.63971943
30878,1994.45288568
30879,1993.37187752
30880,1995.32837561
30881,1994.66269719
30882,1998.40596151
30883,2000.14389397
30884,2000.97037346
30885,2005.90712188
30886,1998.03624996
30887,2005.5283306
30888,2006.3131333
30889,2002.83021797
30890,2007.49764466
30891,2006.8638058
30892,2002.90122503
30893,2005.20380648
30894,2003.91938563
30895,2006.34272369
30896,2002.4159036
30897,2004.28342819
30898,2007.09418959
30899,2002.55404856
30900,2004.24834907
30901,2006.13437373
30902,2003.69782133
30903,1996.33080364
30904,2008.71683661
30905,2007.17503619
30906,2007.21719721
30907,2000.54669903
30908,2006.16070352
30909,2004.41148351
30910,2007.26219688
30911,1989.17015814
30912,1999.14838069
30913,2004.81752671
30914,2005.87403042
30915,2005.55104079
30916,2006.08259198
30917,2006.83588966
30918,2005.99666287
30919,2004.42539714
30920,2006.37242738
30921,2004.04342917
30922,2004.81090507
30923,2003.54653979
30924,2003.55459662
30925,2001.36371199
30926,2004.77656129
30927,2006.78793726
30928,2006.2268992
30929,2001.39143776
30930,2001.12209268
30931,2000.72337565
30932,2003.20088603
30933,2004.93094103
30934,1987.92849388
30935,1990.6480483
30936,1992.46404248
30937,1995.02085752
30938,1992.80218774
30939,2004.06435579
30940,2003.37725238
30941,2001.42693426
30942,1997.0811374
30943,1995.54104458
30944,1994.8676883
30945,2002.41835493
30946,1999.44121969
30947,2002.44241275
30948,2005.05001346
30949,1999.0404937
30950,2008.00347564
30951,2006.64763894
30952,2000.10519645
30953,1999.24192728
30954,1995.58607625
30955,2001.38133806
30956,1997.01558993
30957,2005.56863517
30958,1993.7164646
30959,1990.7588764
30960,1994.54706784
30961,1994.77471282
30962,1991.53171507
30963,1991.20343925
30964,1996.72435883
30965,2003.25797811
30966,2003.76097646
30967,2001.84709724
30968,2003.72060173
30969,2003.87815681
30970,2000.40311706
30971,1998.85858425
30972,2001.32041223
30973,2003.09268511
30974,2000.281663
30975,1998.22602511
30976,2000.61884087
30977,2001.2808525
30978,1999.16065076
30979,1997.98280039
30980,1998.42894085
30981,1998.7507801
30982,1998.56325293
30983,1997.56890463
30984,2000.27961668
30985,1998.20465644
30986,2000.31236744
30987,2001.98230336
30988,2001.71108566
30989,2003.19674299
30990,1994.88372739
30991,1998.86940825
30992,2000.78626504
30993,2001.40574713
30994,2001.88712571
30995,2002.57682831
30996,2000.49138539
30997,2001.02844682
30998,2005.15424167
30999,2001.61098642
31000,1999.58140012
31001,1999.55426671
31002,2000.3438244
31003,1999.78160283
31004,1997.0142251
31005,1996.55670314
31006,1999.89972352
31007,1999.61289744
31008,2008.16256979
31009,2002.28727049
31010,2000.17576602
31011,2000.98230186
31012,2002.12086067
31013,2001.92207158
31014,2005.10403136
31015,2000.31077922
31016,1997.97447758
31017,2006.60244447
31018,2000.28229426
31019,2004.35968017
31020,2005.91059618
31021,2004.00362254
31022,1999.98067681
31023,2001.9230252
31024,2008.41117955
31025,2006.22922205
31026,1993.21361766
31027,2001.08620563
31028,2006.79496989
31029,2007.53645407
31030,2004.26766425
31031,2004.22914902
31032,2001.20158646
31033,2010.35933352
31034,2007.25532296
31035,2011.86716932
31036,1996.05033812
31037,1998.27455171
31038,1997.58969446
31039,1987.82522829
31040,1998.1725085
31041,1999.1079879
31042,1997.90032812
31043,2004.28509355
31044,2004.35990381
31045,2004.70086188
31046,2000.41109531
31047,2005.26239916
31048,2001.81440245
31049,2000.6563912
31050,1998.65638822
31051,2007.68101094
31052,2006.07039665
31053,2000.31896419
31054,2001.49013312
31055,2007.33975301
31056,2002.94003316
31057,2005.54118825
31058,2002.97057219
31059,2001.79312174
31060,2002.65708298
31061,2002.17341577
31062,2002.45504104
31063,2001.80388469
31064,1998.97242103
31065,2001.57555917
31066,2001.7215789
31067,1997.59509078
31068,1996.18068518
31069,2001.2350667
31070,1999.80069863
31071,1999.7587493
31072,1999.97698442
31073,2000.5291739
31074,2001.79772915
31075,2001.6048364
31076,1997.77030618
31077,1999.91928224
31078,1998.02631697
31079,1996.13492268
31080,2001.32588851
31081,1996.46109999
31082,1996.32054418
31083,1992.93709836
31084,1997.65638154
31085,1985.71816646
31086,1987.46566641
31087,1997.63734696
31088,1988.6172066
31089,1998.89944551
31090,1994.07376242
31091,1986.36961608
31092,1992.15988848
31093,1993.29911293
31094,1991.65293962
31095,1985.008148
31096,1987.41718728
31097,1990.93186358
31098,1993.78587919
31099,1992.29230236
31100,1995.89093612
31101,1988.56441795
31102,1994.17536681
31103,1992.35919646
31104,1991.16534871
31105,1986.541627
31106,1991.08812757
31107,1989.54749667
31108,1988.53397382
31109,1994.32246319
31110,1990.36551589
31111,1988.93052567
31112,1988.53135344
31113,1987.66162077
31114,1990.72732602
31115,1990.3770489
31116,1983.47150945
31117,1987.37729332
31118,1988.48633189
31119,1989.0730608
31120,1986.44777071
31121,1990.00296203
31122,1989.30517169
